Rk,Player,Age,Team,Lg,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards,Player-additional
424,Trent Hubbard,36,2TM,2LG,-1.1,92,123,108,18,20,2,2,1,6,4,2,11,23,0.185,0.267,0.269,0.535,37,0.263,35,29,3,1,3,0,0,7H9/D,,hubbatr01
424,Trent Hubbard,36,ATL,NL,-0.4,61,96,81,15,15,2,1,1,6,2,1,11,20,0.185,0.29,0.272,0.562,44,0.284,48,22,1,1,3,0,0,7H9,,hubbatr01
424,Trent Hubbard,36,BAL,AL,-0.7,31,27,27,3,5,0,1,0,0,2,1,0,3,0.185,0.185,0.259,0.444,14,0.188,-8,7,2,0,0,0,0,97/HD,,hubbatr01
425,Kevin Barker*,24,MIL,NL,0.1,40,122,100,14,22,5,0,2,9,1,0,20,21,0.22,0.352,0.33,0.682,77,0.336,87,33,1,1,0,1,0,3/H,,barkeke01
426,Darryl Hamilton*,35,NYM,NL,0,43,120,105,20,29,4,1,1,6,2,0,14,20,0.276,0.358,0.362,0.72,86,0.347,95,38,0,0,0,1,0,7H8/9,,hamilda02
427,Scott Servais,33,2TM,NL,-0.9,40,120,109,7,24,4,0,1,13,0,1,9,17,0.22,0.283,0.284,0.568,33,0.261,16,31,1,1,0,1,3,2/H,,servasc01
427,Scott Servais,33,COL,NL,-0.9,33,110,101,6,22,4,0,1,13,0,1,7,16,0.218,0.273,0.287,0.56,30,0.259,14,29,1,1,0,1,2,2/H,,servasc01
427,Scott Servais,33,SFG,NL,0,7,10,8,1,2,0,0,0,0,0,0,2,1,0.25,0.4,0.25,0.65,75,0.281,50,2,0,0,0,0,1,/2H,,servasc01
428,Chris Sexton,28,CIN,NL,-0.3,35,118,100,9,21,4,0,0,10,4,2,13,12,0.21,0.31,0.25,0.56,43,0.272,38,25,5,2,2,1,1,64/H5,,sextoch01
429,Chad Hermansen,22,PIT,NL,-1.6,33,117,108,12,20,4,1,2,8,0,0,6,37,0.185,0.226,0.296,0.522,31,0.231,12,32,3,0,2,1,0,8/9H,,hermach01
430,Tom Lampkin*,36,SEA,AL,0.7,36,117,103,15,26,6,1,7,23,0,0,9,17,0.252,0.325,0.534,0.859,119,0.381,123,55,7,3,0,2,1,2/HD,,lampkto01
431,Luis Ordaz,24,KCR,AL,-1.3,65,117,104,17,23,2,0,0,11,4,2,5,10,0.221,0.257,0.24,0.497,26,0.236,13,25,6,1,4,3,0,64H,,ordazlu01
432,Eli Marrero,26,STL,NL,0.5,53,116,102,21,23,3,1,5,17,5,0,9,16,0.225,0.302,0.422,0.723,80,0.34,80,43,3,3,0,2,0,2H/3,,marreel01
433,Chris Woodward,24,TOR,AL,-0.2,37,115,104,16,19,7,0,3,14,1,0,10,28,0.183,0.254,0.337,0.591,47,0.277,39,35,1,0,1,0,3,6/534H,,woodwch01
434,Ozzie Guillén*,36,TBD,AL,1,63,114,107,22,26,4,0,2,12,1,0,6,7,0.243,0.283,0.336,0.62,58,0.312,70,36,1,0,1,0,0,6H5/34,,guilloz01
435,Jason McDonald#,28,TEX,AL,0.7,38,114,94,15,22,5,0,3,13,4,4,17,25,0.234,0.357,0.383,0.74,88,0.336,92,36,2,1,2,0,0,97/H8D,,mcdonja02
436,Donnie Sadler,25,BOS,AL,0.1,49,112,99,14,22,5,0,1,10,3,1,5,18,0.222,0.262,0.303,0.565,41,0.28,41,30,1,1,5,2,0,684/H57D9,,sadledo01
437,Kory DeHaan*,23,SDP,NL,0.1,90,110,103,19,21,7,0,2,13,4,2,5,39,0.204,0.239,0.33,0.569,47,0.264,44,34,2,0,1,1,0,9H7/8D,,dehaako01
438,Lyle Mouton,31,MIL,NL,0.3,42,109,97,14,27,7,1,2,16,1,0,10,29,0.278,0.349,0.433,0.782,99,0.363,106,42,2,1,0,1,0,7H/98,,moutoly01
439,Jason LaRue,26,CIN,NL,0.1,31,107,98,12,23,3,0,5,12,0,0,5,19,0.235,0.299,0.418,0.717,78,0.333,81,41,1,4,0,0,2,2,,larueja01
440,Kevin Nicholson#,24,SDP,NL,0.1,37,105,97,7,21,6,1,1,8,1,0,4,31,0.216,0.255,0.33,0.585,52,0.261,39,32,2,1,3,0,0,6/H4,,nichode01
441,Eduardo Pérez,30,STL,NL,0.6,35,102,91,9,27,4,0,3,10,1,0,5,19,0.297,0.35,0.44,0.79,97,0.368,105,40,2,3,2,1,0,3/H75,,perezed01
442,Chris Turner,31,NYY,AL,-0.2,37,102,89,9,21,3,0,1,7,0,1,10,21,0.236,0.32,0.303,0.623,61,0.295,62,27,2,1,2,0,0,2/H3,,turnech01
443,Jason Conti*,25,ARI,NL,0,47,99,91,11,21,4,3,1,15,3,0,7,30,0.231,0.293,0.374,0.667,65,0.293,45,34,2,1,0,0,2,9H/87,,contija01
444,Liván Hernández,25,SFG,NL,0.4,33,99,89,6,21,3,0,1,9,0,0,1,14,0.236,0.244,0.303,0.548,42,0.242,20,27,4,0,9,0,0,1/H,,hernali01
445,Abraham Núñez#,24,PIT,NL,-0.3,40,99,91,10,20,1,0,1,8,0,0,8,14,0.22,0.283,0.264,0.547,40,0.269,39,24,3,0,0,0,1,6H/4,,nunezab01
446,Héctor Ortiz,30,KCR,AL,1,26,99,88,15,34,6,0,0,5,0,0,8,8,0.386,0.443,0.455,0.898,126,0.413,137,40,0,1,2,0,1,2,,ortizhe01
447,Matt Mieske,32,2TM,NL,-0.7,73,99,89,10,16,1,2,2,7,0,0,8,18,0.18,0.253,0.303,0.556,36,0.278,39,27,2,1,0,1,0,H7/9,,mieskma01
447,Matt Mieske,32,HOU,NL,-0.8,62,89,81,7,14,1,2,1,5,0,0,7,17,0.173,0.247,0.272,0.519,28,0.269,32,22,2,1,0,0,0,H7/9,,mieskma01
447,Matt Mieske,32,ARI,NL,0.1,11,10,8,3,2,0,0,1,2,0,0,1,1,0.25,0.3,0.625,0.925,122,0.358,97,5,0,0,0,1,0,H/9,,mieskma01
448,Roosevelt Brown*,24,CHC,NL,0.6,45,98,91,11,32,8,0,3,14,0,1,4,22,0.352,0.378,0.538,0.916,131,0.396,134,49,0,1,0,2,0,7H/98,,brownro02
449,A.J. Pierzynski*,23,MIN,AL,0.6,33,96,88,12,27,5,1,2,11,1,0,5,14,0.307,0.354,0.455,0.809,100,0.376,107,40,1,2,0,1,0,2/H,,pierza.01
450,Morgan Burkhart#,28,BOS,AL,0.4,25,95,73,16,21,3,0,4,18,0,0,17,25,0.288,0.442,0.493,0.935,135,0.423,143,36,1,4,0,1,1,D/3H7,,burkhmo01
451,Jon Lieber*,30,CHC,NL,0.2,34,94,82,3,18,4,0,0,4,0,0,2,28,0.22,0.238,0.268,0.506,30,0.227,2,22,0,0,10,0,0,1/H,,liebejo01
452,Brian Buchanan,26,MIN,AL,-0.7,30,93,82,10,19,3,0,1,8,0,2,8,22,0.232,0.301,0.305,0.606,52,0.287,56,25,3,1,0,2,0,9/H7D,,buchabr01
453,Randy Johnson,36,ARI,NL,0,34,92,83,4,13,2,0,0,8,0,0,3,35,0.157,0.195,0.181,0.376,-5,0.197,-21,15,1,1,5,0,0,1,ASCYA-1MVP-17,johnsra05
454,Jon Nunnally*,28,NYM,NL,0,48,92,74,16,14,5,1,2,6,3,1,17,26,0.189,0.337,0.365,0.702,81,0.322,78,27,1,0,0,1,0,H78/9,,nunnajo01
455,Darryl Kile,31,STL,NL,0.1,33,91,73,5,9,1,0,0,3,0,0,10,38,0.123,0.229,0.137,0.366,-4,0.189,-29,10,0,0,8,0,0,1,ASCYA-5MVP-18,kileda01
456,Gene Kingsale#,23,BAL,AL,-0.7,26,91,88,13,21,2,1,0,9,1,2,2,14,0.239,0.253,0.284,0.537,39,0.241,32,25,4,0,0,1,0,8/HD,,kingsge01
457,Todd Greene,29,TOR,AL,-0.4,34,90,85,11,20,2,0,5,10,0,0,5,18,0.235,0.278,0.435,0.713,75,0.316,69,37,4,0,0,0,0,DH/27,,greento02
458,Greg Maddux,34,ATL,NL,0.1,33,90,80,2,15,2,1,0,5,0,1,2,19,0.188,0.217,0.238,0.454,15,0.222,3,19,1,1,7,0,0,1,ASCYA-3MVP-12GG,maddugr01
459,Gary Bennett,28,PHI,NL,0.3,31,89,74,8,18,5,0,2,5,0,0,13,15,0.243,0.371,0.392,0.763,94,0.348,94,29,0,2,0,0,0,2/H,,bennega01
460,Tom Glavine*,34,ATL,NL,0.1,35,89,68,5,10,1,0,0,2,0,0,7,20,0.147,0.227,0.162,0.388,1,0.217,-15,11,0,0,14,0,0,1/H,ASCYA-2MVP-14,glavito02
461,Augie Ojeda#,25,CHC,NL,0.3,28,89,77,10,17,3,1,2,8,0,1,10,9,0.221,0.307,0.364,0.67,71,0.299,66,28,1,0,1,1,1,6/4H,,ojedaau01
462,Ryan Minor,26,BAL,AL,-0.9,32,88,84,4,11,1,0,0,3,0,0,3,20,0.131,0.17,0.143,0.313,-17,0.193,-7,12,0,1,0,0,0,5/3H,,minorry01
463,Álex Cabrera,28,ARI,NL,0.4,31,87,80,10,21,2,1,5,14,0,0,4,21,0.263,0.299,0.5,0.799,94,0.357,96,40,3,1,0,2,0,39/H7,,cabreal02
464,Danny Klassen,24,ARI,NL,-0.2,29,87,76,13,18,3,0,2,8,1,1,8,24,0.237,0.318,0.355,0.673,67,0.312,67,27,0,1,2,0,0,5/6H,,klassda01
465,Mark Sweeney*,30,MIL,NL,0.1,71,87,73,9,16,6,0,1,6,0,0,12,18,0.219,0.337,0.342,0.68,75,0.32,77,25,1,1,1,0,1,H/D73,,sweenma01
466,Lenny Webster,35,MON,NL,-0.8,39,87,81,6,17,3,0,0,5,0,0,6,14,0.21,0.264,0.247,0.511,29,0.243,17,20,5,0,0,0,1,2/H,,webstle01
467,Pedro Astacio,31,COL,NL,-0.5,32,84,82,2,8,0,0,0,6,0,0,1,25,0.098,0.108,0.098,0.206,-52,0.129,-81,8,1,0,1,0,0,1,,astacpe01
468,Kevin Brown,35,LAD,NL,-0.4,32,84,66,2,5,0,0,0,3,0,0,2,29,0.076,0.129,0.076,0.204,-45,0.12,-90,5,0,2,14,0,0,1,ASCYA-6,brownke01
469,Mike Hampton,27,NYM,NL,0.6,34,84,73,7,20,0,0,0,8,0,1,5,20,0.274,0.313,0.274,0.586,53,0.276,50,20,0,0,4,2,0,1/H,SS,hamptmi01
470,Craig Wilson,29,CHW,AL,0.2,28,83,73,12,19,3,0,0,4,1,0,5,11,0.26,0.316,0.301,0.618,57,0.301,56,22,5,1,4,0,0,56/H4,,wilsocr02
471,Ryan Dempster,23,FLA,NL,-0.6,31,82,77,3,6,2,0,0,2,0,0,1,29,0.078,0.09,0.104,0.194,-50,0.088,-90,8,0,0,4,0,0,1,AS,dempsry01
472,Brian Anderson#,28,ARI,NL,-0.1,35,81,69,4,13,3,0,0,4,0,0,1,10,0.188,0.194,0.232,0.426,6,0.187,-37,16,1,0,9,2,0,1/H,,anderbr02
473,Shawn Estes,27,SFG,NL,0.3,31,81,68,4,14,4,0,1,10,0,0,2,28,0.206,0.229,0.309,0.537,39,0.236,11,21,2,0,11,0,0,1/H,,estessh01
474,Edgard Clemente,24,ANA,AL,-1,46,80,78,4,17,2,0,0,5,0,1,0,27,0.218,0.228,0.244,0.471,19,0.206,-1,19,0,1,1,0,0,H79D/8,,clemeed02
475,Javier Vázquez,23,MON,NL,0.5,31,80,65,4,15,2,0,0,1,0,0,2,15,0.231,0.254,0.262,0.515,29,0.275,29,17,0,0,13,0,0,1,,vazquja01
476,Kris Benson,25,PIT,NL,-0.2,30,79,65,3,6,2,0,0,1,0,0,4,29,0.092,0.157,0.123,0.28,-27,0.152,-59,8,0,1,9,0,0,1,,bensokr01
477,Josh Paul,25,CHW,AL,0.5,36,79,71,15,20,3,2,1,8,1,0,5,17,0.282,0.338,0.423,0.76,90,0.351,92,30,3,1,2,0,0,2/H7,,pauljo01
478,Chan Ho Park,27,LAD,NL,0.6,32,78,70,6,15,4,0,2,6,0,0,2,16,0.214,0.236,0.357,0.593,51,0.269,41,25,0,0,6,0,0,1,,parkch01
479,Glen Barker#,29,HOU,NL,0,84,77,67,18,15,2,1,2,6,9,6,7,23,0.224,0.307,0.373,0.68,66,0.315,73,25,0,1,2,0,0,8H/97,,barkegl01
480,Tomás de la Rosa,22,MON,NL,0.2,32,77,66,7,19,3,1,2,9,2,1,7,11,0.288,0.365,0.455,0.819,103,0.361,100,30,2,1,3,0,0,6/HD,,delarto01
481,Fernando Lunar,23,2TM,2LG,-0.5,31,77,70,5,12,1,0,0,6,0,2,3,19,0.171,0.247,0.186,0.432,13,0.204,4,13,2,4,0,0,1,2/H,,lunarfe01
481,Fernando Lunar,23,ATL,NL,-0.4,22,60,54,5,10,1,0,0,5,0,2,3,15,0.185,0.267,0.204,0.47,22,0.219,15,11,2,3,0,0,1,2/H,,lunarfe01
481,Fernando Lunar,23,BAL,AL,-0.1,9,17,16,0,2,0,0,0,1,0,0,0,4,0.125,0.176,0.125,0.301,-20,0.151,-35,2,0,1,0,0,0,/2,,lunarfe01
482,Garrett Stephenson,28,STL,NL,-0.6,30,76,59,0,3,0,0,0,4,0,0,4,23,0.051,0.111,0.051,0.162,-57,0.089,-126,3,2,0,13,0,0,1,,stephga01
483,Paul Lo Duca,28,LAD,NL,0.4,34,75,65,6,16,2,0,2,8,0,2,6,8,0.246,0.301,0.369,0.671,73,0.294,72,24,2,0,2,2,0,2H/795,,loducpa01
484,Kevin Millwood,25,ATL,NL,-0.2,34,75,59,1,7,2,0,0,2,0,0,2,30,0.119,0.148,0.153,0.3,-24,0.169,-61,9,3,0,14,0,0,1,,millwke01
485,Russ Ortiz,26,SFG,NL,0.4,31,75,61,7,12,2,0,0,5,0,0,8,16,0.197,0.29,0.23,0.519,38,0.251,28,14,2,0,6,0,0,1,,ortizru01
486,Rick Ankiel*,20,STL,NL,0.7,33,73,68,8,17,1,1,2,9,0,0,4,20,0.25,0.292,0.382,0.674,68,0.335,83,26,1,0,1,0,0,1/H,ROY-2,ankieri01
487,Julio Zuleta,25,CHC,NL,0.2,30,73,68,13,20,8,0,3,12,0,1,2,19,0.294,0.342,0.544,0.887,122,0.372,118,37,2,3,0,0,0,3H/7,,zuletju01
488,Scott Elarton,24,HOU,NL,-0.1,29,72,63,6,10,2,0,0,0,0,0,1,20,0.159,0.197,0.19,0.387,-4,0.181,-41,12,2,2,6,0,0,1,,elartsc01
489,Pat Hentgen,31,STL,NL,0,31,72,60,4,8,0,0,0,0,0,0,4,17,0.133,0.188,0.133,0.321,-17,0.187,-34,8,1,0,8,0,0,1,,hentgpa01
490,Andy Ashby,32,2TM,NL,-0.1,31,72,61,2,9,0,0,0,6,0,0,2,22,0.148,0.175,0.148,0.322,-17,0.166,-51,9,1,0,9,0,0,1/H,,ashbyan01
490,Andy Ashby,32,PHI,NL,0,15,35,28,0,5,0,0,0,5,0,0,2,10,0.179,0.233,0.179,0.412,7,0.199,-28,5,0,0,5,0,0,1,,ashbyan01
490,Andy Ashby,32,ATL,NL,-0.1,16,37,33,2,4,0,0,0,1,0,0,0,12,0.121,0.121,0.121,0.242,-38,0.137,-71,4,1,0,4,0,0,1/H,,ashbyan01
491,Darren Dreifort,28,LAD,NL,0.4,30,71,68,5,11,3,0,3,8,0,0,1,25,0.162,0.186,0.338,0.524,32,0.249,30,23,0,1,1,0,0,1,,dreifda01
492,Al Leiter*,34,NYM,NL,-0.5,29,71,58,1,3,0,0,0,0,0,0,4,33,0.052,0.113,0.052,0.165,-55,0.105,-96,3,1,0,9,0,0,1,AS,leiteal01
493,Kirk Rueter*,29,SFG,NL,0.3,33,71,60,5,12,3,0,0,5,0,0,1,11,0.2,0.213,0.25,0.463,20,0.236,11,15,2,0,10,0,0,1/H,,rueteki01
494,Randy Wolf*,23,PHI,NL,0.2,30,71,57,5,11,2,0,0,4,0,0,3,19,0.193,0.23,0.228,0.458,17,0.225,-7,13,0,0,10,1,0,1,,wolfra02
495,Curt Schilling,33,2TM,NL,0.1,26,71,61,2,13,3,0,0,4,0,1,1,15,0.213,0.226,0.262,0.488,22,0.209,-11,16,0,0,9,0,0,1,,schilcu01
495,Curt Schilling,33,PHI,NL,0,13,33,30,0,5,1,0,0,1,0,0,1,4,0.167,0.194,0.2,0.394,0,0.18,-31,6,0,0,2,0,0,1,,schilcu01
495,Curt Schilling,33,ARI,NL,0.1,13,38,31,2,8,2,0,0,3,0,1,0,11,0.258,0.258,0.323,0.581,43,0.238,8,10,0,0,7,0,0,1,,schilcu01
496,Jimmy Haynes,27,MIL,NL,-0.2,31,70,64,3,8,4,0,0,4,0,0,1,30,0.125,0.138,0.188,0.326,-17,0.143,-56,12,0,0,5,0,0,1,,hayneji01
497,Chris Holt,28,HOU,NL,-0.3,33,70,60,3,6,1,0,0,3,0,0,4,33,0.1,0.169,0.117,0.286,-28,0.145,-66,7,0,1,5,0,0,1,,holtch01
498,Matt Clement,25,SDP,NL,-0.3,31,69,60,3,4,0,1,0,2,0,0,4,33,0.067,0.125,0.1,0.225,-40,0.112,-74,6,0,0,5,0,0,1,,clemema01
499,José Lima,27,HOU,NL,-0.1,32,69,60,6,10,2,0,0,2,0,0,1,17,0.167,0.18,0.2,0.38,-6,0.186,-42,12,1,0,8,0,0,1,,limajo01
500,Kevin Tapani,36,CHC,NL,0.1,29,68,56,3,10,2,0,1,4,0,1,3,20,0.179,0.22,0.268,0.488,24,0.226,6,15,1,0,9,0,0,1,,tapanke01
501,Rich Amaral,38,BAL,AL,-0.2,30,67,60,10,13,1,1,0,6,6,2,7,8,0.217,0.299,0.267,0.565,49,0.285,53,16,6,0,0,0,0,8H/D973,,amarari01
502,Brian Bohanon*,31,COL,NL,0.2,33,67,53,6,11,3,0,2,11,0,0,2,14,0.208,0.232,0.377,0.61,37,0.259,-5,20,0,0,11,1,0,1/H,,bohanbr01
503,Ivanon Coffie*,23,BAL,AL,-0.2,23,67,60,6,13,4,1,0,6,1,0,5,11,0.217,0.284,0.317,0.6,56,0.275,47,19,3,1,0,1,0,5/H6D,,coffiiv01
504,Trace Coquillette,26,MON,NL,-0.3,34,67,59,6,12,4,0,1,8,0,0,7,19,0.203,0.284,0.322,0.606,51,0.274,39,19,2,0,0,1,0,5/4H79,,coquitr01
505,Tom Evans,25,TEX,AL,0,23,67,54,10,15,4,0,0,5,0,3,10,13,0.278,0.394,0.352,0.746,91,0.325,94,19,1,1,1,1,0,5/H3D,,evansto01
506,Rick Reed,35,NYM,NL,0.2,29,67,49,6,10,0,0,0,2,0,0,1,11,0.204,0.226,0.204,0.43,12,0.215,-19,10,0,1,14,2,0,1,,reedri01
507,Woody Williams,33,SDP,NL,0.6,29,66,58,10,15,4,0,1,9,0,0,4,26,0.259,0.308,0.379,0.687,79,0.316,80,22,1,1,1,2,0,1/H,,williwo02
508,Dustin Hermanson,27,MON,NL,-0.1,36,65,55,1,8,2,0,0,1,0,0,2,21,0.145,0.175,0.182,0.357,-10,0.18,-43,10,0,0,8,0,0,1,,hermadu01
509,Robert Person,30,PHI,NL,0,28,65,53,1,7,3,0,0,2,0,0,3,29,0.132,0.175,0.189,0.364,-8,0.183,-38,10,0,0,8,1,0,1,,persoro01
510,Chris Gomez,29,SDP,NL,-0.2,33,64,54,4,12,0,0,0,3,0,0,7,5,0.222,0.306,0.222,0.529,42,0.286,58,12,1,0,1,1,0,6H/4,,gomezch02
511,Todd Ritchie,28,PIT,NL,0.2,30,64,60,4,13,2,0,0,2,0,0,2,22,0.217,0.242,0.25,0.492,26,0.224,5,15,1,0,2,0,0,1,,ritchto01
512,Luis Rivas,20,MIN,AL,0.1,16,64,58,8,18,4,1,0,6,2,0,2,4,0.31,0.323,0.414,0.736,82,0.356,90,24,2,0,2,2,0,4/6H,,rivaslu01
513,Rubén Sierra#,34,TEX,AL,-0.4,20,64,60,5,14,0,0,1,7,1,0,4,9,0.233,0.281,0.283,0.565,44,0.263,33,17,1,0,0,0,0,D/H,,sierrru01
514,Masato Yoshii,35,COL,NL,0.1,27,64,50,4,9,1,0,1,8,1,0,2,13,0.18,0.212,0.26,0.472,8,0.233,-34,13,3,0,12,0,0,1,,yoshima01
515,Santiago Pérez#,24,MIL,NL,-0.3,24,63,52,8,9,2,0,0,2,4,0,8,9,0.173,0.29,0.212,0.502,32,0.263,23,11,1,1,1,1,2,6/H,,perezsa01
516,Joe Vitiello,30,SDP,NL,-0.1,39,63,52,7,13,3,0,2,8,0,0,10,9,0.25,0.365,0.423,0.788,106,0.351,104,22,1,0,0,1,0,H3/9,,vitiejo01
517,Steve Parris,32,CIN,NL,-0.2,33,62,55,4,7,2,0,0,4,0,1,2,19,0.127,0.155,0.164,0.319,-20,0.153,-47,9,0,0,4,1,0,1/H,,parrist01
518,Andy Benes,32,STL,NL,-0.3,28,60,50,1,4,0,0,1,1,0,0,4,19,0.08,0.148,0.14,0.288,-27,0.14,-69,7,3,0,6,0,0,1,,benesan01
519,Álex Hernández*,23,PIT,NL,-0.7,20,60,60,4,12,3,0,1,5,1,1,0,13,0.2,0.2,0.3,0.5,25,0.226,13,18,0,0,0,0,0,3/H79,,hernaal01
520,Jesús Sánchez*,25,FLA,NL,0,43,60,56,6,13,0,0,0,4,0,0,1,15,0.232,0.246,0.232,0.478,25,0.218,5,13,1,0,3,0,0,1H,,sanchje01
521,Pedro Valdés*,27,TEX,AL,-0.1,30,60,54,4,15,5,0,1,5,0,0,6,7,0.278,0.35,0.426,0.776,95,0.345,91,23,0,0,0,0,0,H9/D7,,valdepe01
522,Turner Ward#,35,ARI,NL,-0.4,15,59,52,5,9,4,0,0,4,1,1,5,7,0.173,0.241,0.25,0.491,23,0.253,26,13,3,0,1,1,0,8-Sep,,wardtu01
523,Angel Echevarria,29,2TM,NL,-0.2,41,58,51,3,10,2,0,1,6,0,0,7,11,0.196,0.293,0.294,0.587,49,0.273,41,15,1,0,0,0,0,H3/79,,echevan01
523,Angel Echevarria,29,COL,NL,-0.1,10,9,9,0,1,0,0,0,2,0,0,0,2,0.111,0.111,0.111,0.222,-48,0.1,-98,1,0,0,0,0,0,/H37,,echevan01
523,Angel Echevarria,29,MIL,NL,-0.1,31,49,42,3,9,2,0,1,4,0,0,7,9,0.214,0.327,0.333,0.66,70,0.305,67,14,1,0,0,0,0,H/397,,echevan01
524,Chad Meyers,24,CHC,NL,-0.2,36,57,52,8,9,2,0,0,5,1,0,3,11,0.173,0.228,0.212,0.44,14,0.226,9,11,0,1,0,1,0,H/45,,meyerch02
525,Armando Reynoso,34,ARI,NL,-0.3,30,57,48,0,5,0,0,0,0,0,0,2,24,0.104,0.14,0.104,0.244,-38,0.138,-78,5,0,0,7,0,0,1,,reynoar02
526,Glendon Rusch*,25,NYM,NL,-0.4,29,57,50,2,3,0,0,0,1,0,0,3,19,0.06,0.113,0.06,0.173,-54,0.092,-94,3,0,0,4,0,0,1,,ruschgl01
527,Ryan Thompson,32,NYY,AL,0.2,33,56,50,12,13,3,0,3,14,0,1,5,12,0.26,0.339,0.5,0.839,111,0.369,116,25,0,1,0,0,0,7H/89,,thompry01
528,Chad Allen,25,MIN,AL,-0.1,15,55,50,2,15,3,0,0,7,0,2,3,14,0.3,0.345,0.36,0.705,77,0.3,71,18,1,1,0,1,0,7-Sep,,allench01
529,Chris Clapinski#,28,FLA,NL,0.3,34,55,49,12,15,4,1,1,7,0,0,5,7,0.306,0.37,0.49,0.86,121,0.375,119,24,1,0,1,0,0,H4/576,,clapich01
530,Bobby Jones,30,NYM,NL,-0.1,24,55,44,4,2,0,0,0,0,0,0,3,21,0.045,0.125,0.045,0.17,-53,0.137,-70,2,0,1,7,0,0,1,,jonesbo03
531,Jimmy Rollins#,21,PHI,NL,-0.1,14,55,53,5,17,1,1,0,5,3,0,2,7,0.321,0.345,0.377,0.723,83,0.336,77,20,0,0,0,0,0,6/H,,rolliji01
532,John Wehner,33,PIT,NL,0,21,55,50,10,15,3,0,1,9,0,0,4,6,0.3,0.352,0.42,0.772,95,0.343,91,21,1,0,1,0,0,5/H7,,wehnejo01
533,Jimmy Anderson*,24,PIT,NL,-0.2,27,54,50,5,7,1,0,0,1,0,0,0,11,0.14,0.14,0.16,0.3,-24,0.133,-67,8,0,0,4,0,0,1,,anderji02
534,Jeff D'Amico,24,MIL,NL,-0.2,22,54,44,2,4,1,0,1,2,0,0,3,19,0.091,0.146,0.182,0.328,-17,0.15,-59,8,3,0,6,1,0,1,,d'amije01
535,David Dellucci*,26,ARI,NL,-0.1,34,54,50,2,15,3,0,0,2,0,2,4,9,0.3,0.352,0.36,0.712,78,0.321,85,18,1,0,0,0,0,H9/7,,delluda01
536,Timo Pérez*,25,NYM,NL,0.3,24,54,49,11,14,4,1,1,3,1,1,3,5,0.286,0.333,0.469,0.803,104,0.357,108,23,0,1,0,1,0,H/798,,perezti01
537,Scott Pose*,33,KCR,AL,-0.7,47,54,48,6,9,0,0,0,1,0,1,6,13,0.188,0.278,0.188,0.465,20,0.24,24,9,1,0,0,0,0,H/9D78,,posesc01
538,Omar Daal*,28,2TM,NL,0.6,30,54,45,3,12,3,0,1,6,0,0,4,8,0.267,0.327,0.4,0.727,81,0.323,71,18,1,0,5,0,0,1,,daalom01
538,Omar Daal*,28,ARI,NL,0.3,18,31,27,2,7,1,0,1,4,0,0,1,3,0.259,0.286,0.407,0.693,70,0.301,53,11,1,0,3,0,0,1,,daalom01
538,Omar Daal*,28,PHI,NL,0.3,12,23,18,1,5,2,0,0,2,0,0,3,5,0.278,0.381,0.389,0.77,96,0.351,95,7,0,0,2,0,0,1,,daalom01
539,Sean Berry,34,2TM,2LG,-0.8,33,54,50,1,7,2,0,1,2,0,1,4,15,0.14,0.204,0.24,0.444,13,0.193,-5,12,1,0,0,0,0,H5,,berryse01
539,Sean Berry,34,MIL,NL,-0.6,32,50,46,1,7,2,0,1,2,0,1,4,13,0.152,0.22,0.261,0.481,23,0.209,7,12,1,0,0,0,0,H/5,,berryse01
539,Sean Berry,34,BOS,AL,-0.2,1,4,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,-100,0,-148,0,0,0,0,0,0,/5,,berryse01
540,Alfonso Soriano,24,NYY,AL,-0.5,22,53,50,5,9,3,0,2,3,2,0,1,15,0.18,0.196,0.36,0.556,38,0.261,27,18,0,0,2,0,0,5/6H4D,,soriaal01
541,John Burkett,35,ATL,NL,-0.1,30,51,42,2,6,1,0,0,3,0,0,3,15,0.143,0.2,0.167,0.367,-6,0.176,-42,7,0,0,6,0,0,1,,burkejo03
542,D.T. Cromer*,29,CIN,NL,0.2,35,51,47,7,16,4,0,2,8,0,0,1,14,0.34,0.36,0.553,0.913,125,0.418,142,26,0,1,1,1,1,H3,,cromed.01
543,B.J. Waszgis,29,TEX,AL,-0.5,24,51,45,6,10,1,0,0,4,0,0,4,10,0.222,0.294,0.244,0.539,39,0.257,31,11,1,1,0,1,0,3-Feb,,waszgb.01
544,Mark Gardner,38,SFG,NL,-0.2,30,50,43,1,5,0,0,0,0,0,0,0,22,0.116,0.116,0.116,0.233,-39,0.126,-78,5,0,0,7,0,0,1,,gardnma01
545,Carlos Pérez*,29,LAD,NL,-0.5,30,50,43,0,2,1,1,0,3,0,0,0,15,0.047,0.047,0.116,0.163,-60,0.065,-128,5,1,0,7,0,0,1/H,,perezca01
546,Jamey Wright,25,MIL,NL,-0.4,23,50,46,0,3,1,0,0,0,0,0,0,17,0.065,0.065,0.087,0.152,-61,0.086,-101,4,0,0,4,0,0,1,,wrighja01
547,Rob Bell,23,CIN,NL,-0.3,26,49,45,1,3,1,0,0,0,0,0,1,27,0.067,0.087,0.089,0.176,-56,0.102,-90,4,1,0,3,0,0,1,,bellro01
